378,"['какой', 'год', 'произойти', 'раздробленность', 'руси']"
379,"['какой', 'город', 'россия', 'трамвай', 'ехать', 'тайга']"
380,"['год', 'жизнь', 'елизавета', 'первый']"
381,"['как', 'называться', 'город', 'кингисеппа', 'лен']"
382,"['какой', 'дерево', 'древесина', 'как', 'губка']"
383,"['бронза', 'это', 'сплав']"
384,"['какой', 'самый', 'большой', 'дикий', 'кошка', 'мир']"
385,"['какой', 'сборная', 'футбол', 'победить', 'первый', 'чемпионат', 'мир', 'который', 'проходить']"
386,"['что', 'кипять', 'вода']"
387,"['как', 'называться', 'здание', 'который', 'содержать', 'больной', 'проказа']"
388,"['при', 'какой', 'император', 'российский', 'империя', 'быть', 'отменить', 'крепостной', 'право']"
389,"['кто', 'согласно', 'поговорка', 'платить', 'дважды']"
390,"['какой', 'машиностроительный', 'завод', 'получить', 'премия', 'что', 'лучший', 'товар', 'россия']"
391,"['как', 'старка', 'мститель', 'называть', 'тор']"
392,"['какой', 'страна', 'победить', 'евровидение', 'ого', 'год']"
393,"['согласно', 'пословица', 'какой', 'столица', 'мочь', 'довести', 'язык']"
394,"['как', 'называться', 'жесткий', 'волос', 'шерсть', 'кошка', 'считать', 'важный', 'орган', 'чувство', 'помогать', 'ориентироваться', 'пространство']"
395,"['один', 'название', 'капточный', 'масть']"
396,"['сколько', 'сезон', 'сериал', 'секретный', 'материал']"
397,"['что', 'означать', 'имя', 'верховный', 'божество', 'греческий', 'мифология', 'зевс']"
398,"['где', 'находиться', 'город', 'перт']"
399,"['сколько', 'ребенок', 'быть', 'николай']"
400,"['как', 'звать', 'отец', 'александр', 'пушкин']"
401,"['как', 'звать', 'тонкий', 'рассказ', 'чехов', 'толстый', 'тонкий']"
402,"['сколько', 'поле', 'квадратик', 'шахматный', 'доска']"
403,"['как', 'называться', 'белорусский', 'картофельный', 'блин', 'начинка', 'фарш']"
404,"['сколько', 'остаться', 'тигр', 'дикий', 'природа']"
405,"['сколько', 'длиться', 'самый', 'короткий', 'авиарейс']"
406,"['что', 'уолт', 'диснь', 'прекратить', 'озвучивать', 'мультик', 'микки', 'маус', 'год']"
407,"['сколько', 'зуб', 'взрослый', 'человек']"
408,"['какой', 'камень', 'бесконечность', 'существовать', 'киновселенный']"
409,"['какой', 'этот', 'регион', 'побывать', 'робинзон', 'крузо', 'продолжение', 'роман', 'дефо']"
410,"['как', 'называться', 'детеныш', 'норка']"
411,"['какой', 'год', 'человек', 'запустить', 'космос']"
412,"['какой', 'предложить', 'советский', 'фильм', 'впервые', 'быть', 'демонстрировать']"
413,"['сколько', 'год', 'менять', 'паспорт', 'последний', 'раз']"
414,"['кто', 'создать', 'сериал', 'покемон']"
415,"['сколько', 'горошин', 'входить', 'шкаф']"
416,"['когда', 'дональд', 'трамп', 'вступить', 'должность', 'президент', 'сшать']"
417,"['какой', 'князь', 'назвать', 'город', 'киев', 'мать', 'город', 'русский']"
418,"['кто', 'придумать', 'первый', 'детский', 'сад']"
419,"['сколько', 'часовой', 'зона', 'терриротрия', 'россия']"
420,"['какой', 'год', 'образовываться', 'ссср']"
421,"['что', 'похожий', 'один', 'лепесток', 'клевер', 'который', 'так', 'любить', 'играть']"
422,"['что', 'означать', 'выражение', 'разрубить', 'гордиев', 'узел']"
423,"['что', 'означать']"
424,"['отчего', 'утка', 'плавать']"
425,"['самый', 'мощный', 'футбольный', 'команда', 'мир']"
426,"['какой', 'день', 'самый', 'длинный', 'северный', 'полушарие']"
427,"['пищеварительный', 'органоид', 'клетка', 'являться']"
428,"['какой', 'страна', 'любить', 'отдыхать', 'чайковский', 'три', 'озеро', 'графинья', 'мек']"
